,n_features,n_samples,n_subjects,feature_std,A,B,C,overall_prob_outcome,sd_outcome,time_effect,mean,sd,icc,icc_pred,auc_value_base,auc,auc_individual,auc_individual_sd,total_n,auc_c,auc_c_individual,auc_c_individual_sd,sd_intercept,sd_residual
116,10,90,150,0.1,0.05,0.2,0.05,0.8,0.15,FALSE,0.814222222,0.136600052,0.113404943,0.911549881,0.532258931,0.923072791,0.882967449,0.167789555,137,0.997887009,0.994278043,0.04566418,0.197299715,0.061458994
117,10,90,150,0.1,0.05,0.2,0.05,0.2,0.2,FALSE,0.187555556,0.194061816,0.238277774,0.91923366,0.613006455,0.922525448,0.876959741,0.173092748,113,0.996173469,0.993473308,0.048083669,0.203949142,0.060453872
118,10,90,150,0.1,0.05,0.2,0.05,0.9,0.15,FALSE,0.872,0.180100965,0.282067757,0.890952474,0.641146689,0.904214559,0.831905783,0.201464941,81,0.996168582,0.992641007,0.055756248,0.164396668,0.05751401
119,10,90,150,0.1,0.05,0.2,0.05,0.3,0.2,FALSE,0.319777778,0.21554806,0.204450895,0.913906162,0.639772111,0.969944278,0.952594591,0.093468138,145,0.998688813,0.99881761,0.007367705,0.213382708,0.065492935
120,10,90,150,0.1,0.05,0.2,0.05,0.1,0.2,FALSE,0.106148148,0.217985476,0.493520753,0.930207649,0.8040984,0.948018408,0.858929272,0.198573043,50,0.99078341,0.991255435,0.03676003,0.201091272,0.055081681
121,10,90,150,0.1,0.05,0.2,0.05,0.4,0.2,FALSE,0.38437037,0.2009881,0.16120078,0.898977619,0.635757749,0.970059289,0.960312327,0.077275729,148,0.999144477,0.998834874,0.008269962,0.199472765,0.066867944
122,10,90,150,0.1,0.05,0.2,0.05,0.5,0.2,FALSE,0.487481481,0.19386265,0.140727033,0.89315133,0.657951419,0.974277568,0.965643513,0.066701453,149,0.99904352,0.999177053,0.005120243,0.195214485,0.067520255
123,10,90,150,0.1,0.05,0.2,0.05,0.9,0.2,FALSE,0.892,0.201280679,0.412848536,0.942678987,0.731287729,0.931351644,0.812282814,0.206278118,54,0.985436893,0.982141102,0.048090884,0.22372578,0.055168483
124,10,90,150,0.1,0.05,0.2,0.05,0.6,0.2,FALSE,0.611259259,0.190028089,0.142283474,0.903834495,0.631021795,0.97218988,0.963609312,0.06996946,149,0.998452914,0.998723037,0.006377781,0.205484242,0.067026065
125,10,90,150,0.1,0.05,0.2,0.05,0.7,0.2,FALSE,0.688,0.210293247,0.196812293,0.897669522,0.658517187,0.966805544,0.936851076,0.12035377,145,0.998452012,0.998377121,0.010333338,0.194174152,0.065559507
126,10,90,150,0.1,0.05,0.2,0.05,0.8,0.2,FALSE,0.784888889,0.225322446,0.292237454,0.900570834,0.663408277,0.944388317,0.877651199,0.179771514,119,0.998733699,0.998897059,0.007030082,0.1843127,0.061242544
127,10,90,150,0.1,0.05,0.2,0.05,0.4,0.25,FALSE,0.396740741,0.258020877,0.269531514,0.906505162,0.686803847,0.973741009,0.95129976,0.103657084,145,0.998241406,0.998814173,0.005736397,0.204566141,0.06569653
128,10,90,150,0.1,0.05,0.2,0.05,0.1,0.25,FALSE,0.105851852,0.250708489,0.657360902,0.933965397,0.866627538,0.946135831,0.832814437,0.210267716,33,0.992836232,0.997252747,0.009137455,0.200684101,0.053362155
129,10,90,150,0.1,0.05,0.2,0.05,0.2,0.25,FALSE,0.200592593,0.238990013,0.348098571,0.929523742,0.702530215,0.946862592,0.891007325,0.165595213,99,0.99906385,0.999158249,0.008375315,0.214791838,0.059143762
130,10,90,150,0.1,0.05,0.2,0.05,0.6,0.25,FALSE,0.624592593,0.24930955,0.256350652,0.913010812,0.691774635,0.978523455,0.964279852,0.078164523,142,0.998474633,0.99850459,0.008701576,0.210917377,0.065103905
131,10,90,150,0.1,0.05,0.2,0.05,0.8,0.25,FALSE,0.794296296,0.231773618,0.320509522,0.91760778,0.680427299,0.940324029,0.865241169,0.192943606,108,0.993665345,0.992366779,0.049500947,0.199675099,0.059832682
132,10,90,150,0.1,0.05,0.2,0.05,0.3,0.25,FALSE,0.297111111,0.258908491,0.312664651,0.912270925,0.712319347,0.968964937,0.932459656,0.125686596,129,0.998206682,0.998414632,0.009938963,0.200772351,0.062260666
133,10,90,150,0.1,0.05,0.2,0.05,0.5,0.25,FALSE,0.493481481,0.249885836,0.240965275,0.90958614,0.713206798,0.975228472,0.95603982,0.097602429,145,0.998518274,0.998435013,0.007591064,0.21099332,0.066521846
134,10,90,150,0.1,0.05,0.2,0.05,0.7,0.25,FALSE,0.709037037,0.246763411,0.286652497,0.914100526,0.696418894,0.971022831,0.947862605,0.1066919,128,0.996893607,0.998400966,0.007447114,0.20516132,0.062891761
135,10,90,150,0.1,0.05,0.2,0.05,0.9,0.25,FALSE,0.919851852,0.210875832,0.596271972,0.930703718,0.831181208,0.921376712,0.809663654,0.212867282,34,0.992597642,0.994608741,0.015156918,0.193946628,0.052921418
136,10,90,150,0.1,0.05,0.25,0.05,0.1,0.05,FALSE,0.104,0.064843068,0.034379041,0.951223558,0.5,0.853933817,0.823072658,0.192264323,135,0.99321267,0.996781305,0.018379055,0.257169324,0.058234845
137,10,90,150,0.1,0.05,0.25,0.05,0.2,0.05,FALSE,0.195925926,0.061067596,0.012698173,0.940459855,0.5,0.929578327,0.929377339,0.118748804,149,0.996712283,0.997377182,0.012967536,0.253887463,0.063881642
138,10,90,150,0.1,0.05,0.25,0.05,0.5,0.05,FALSE,0.494666667,0.075003466,0.011518131,0.932100028,0.531127585,0.988184765,0.988792614,0.026085735,150,0.99826558,0.998431006,0.007455422,0.25925537,0.069973129
139,10,90,150,0.1,0.05,0.25,0.05,0.8,0.05,FALSE,0.794592593,0.065648914,0.015461541,0.935257581,0.5,0.931934973,0.923292035,0.114033296,149,0.996954933,0.996579045,0.023174579,0.243418439,0.06404457
140,10,90,150,0.1,0.05,0.25,0.05,0.4,0.05,FALSE,0.399407407,0.068466709,0.008522763,0.927774989,0.5,0.983651634,0.982079996,0.039165872,150,0.998853352,0.998585859,0.009737238,0.248903896,0.069447109
141,10,90,150,0.1,0.05,0.25,0.05,0.3,0.05,FALSE,0.301777778,0.062907698,0.007754038,0.934524709,0.5,0.973018651,0.97437102,0.045561875,150,0.998209731,0.997819795,0.013131611,0.254558695,0.067380039
142,10,90,150,0.1,0.05,0.25,0.05,0.9,0.05,FALSE,0.899851852,0.062004341,0.031892038,0.948514159,0.5,0.846842261,0.806903832,0.189439123,131,0.991371372,0.98826972,0.057271435,0.246849751,0.057511499
143,10,90,150,0.1,0.05,0.25,0.05,0.6,0.05,FALSE,0.600740741,0.071900755,0.01055694,0.930181935,0.502955352,0.983188503,0.983938263,0.042677225,150,0.998464373,0.998775997,0.006880405,0.256534542,0.070282274
144,10,90,150,0.1,0.05,0.25,0.05,0.7,0.05,FALSE,0.688814815,0.064973486,0.008677492,0.931058007,0.5,0.969365471,0.969035823,0.050921954,150,0.998658551,0.998833333,0.007291087,0.249835812,0.067984238
145,10,90,150,0.1,0.05,0.25,0.05,0.1,0.1,FALSE,0.090740741,0.110688358,0.138779854,0.954733763,0.519189189,0.84530888,0.771435304,0.215957874,88,0.995714286,0.997017045,0.016302889,0.261430323,0.056924866
146,10,90,150,0.1,0.05,0.25,0.05,0.4,0.1,FALSE,0.397481481,0.117230071,0.046770611,0.920499966,0.554803745,0.983283605,0.980505014,0.052728716,150,0.998810939,0.999107684,0.005557055,0.238026909,0.069951628
147,10,90,150,0.1,0.05,0.25,0.05,0.2,0.1,FALSE,0.208518519,0.113197537,0.067236385,0.942128725,0.507883198,0.942059765,0.925560529,0.133294672,145,0.994437577,0.994234401,0.027213206,0.256264385,0.063513297
148,10,90,150,0.1,0.05,0.25,0.05,0.3,0.1,FALSE,0.282888889,0.108749168,0.047693618,0.917680534,0.512838908,0.970581283,0.970027746,0.065059386,150,0.998933527,0.999152098,0.006468482,0.222277174,0.066573345
149,10,90,150,0.1,0.05,0.25,0.05,0.5,0.1,FALSE,0.500666667,0.120959719,0.047923727,0.938294926,0.5693692,0.984705648,0.984268233,0.027864778,150,1,1,0,0.274577637,0.070413497
150,10,90,150,0.1,0.05,0.25,0.05,0.8,0.1,FALSE,0.791333333,0.108811932,0.061238629,0.941504554,0.508811064,0.933038042,0.912206817,0.142513277,147,0.997593261,0.996963071,0.019248464,0.258035162,0.064317433
151,10,90,150,0.1,0.05,0.25,0.05,0.7,0.1,FALSE,0.683555556,0.112516982,0.047926798,0.936201709,0.522876056,0.976369175,0.971097409,0.067665148,149,0.998796148,0.998877521,0.008343194,0.255431239,0.066679728
152,10,90,150,0.1,0.05,0.25,0.05,0.6,0.1,FALSE,0.610592593,0.106786354,0.037247041,0.936676723,0.525584035,0.982542157,0.977186117,0.049244497,150,0.998532467,0.998202295,0.010791893,0.268720663,0.069869541
153,10,90,150,0.1,0.05,0.25,0.05,0.2,0.15,FALSE,0.201925926,0.15192169,0.133455312,0.945077516,0.547521011,0.933634812,0.888819111,0.166949116,136,0.99860815,0.99914314,0.005816596,0.254960955,0.061463183
154,10,90,150,0.1,0.05,0.25,0.05,0.9,0.1,FALSE,0.916962963,0.095622097,0.110102344,0.953940388,0.5,0.853911254,0.777835766,0.212779936,95,0.988304317,0.989379699,0.042564976,0.254281517,0.055874585
155,10,90,150,0.1,0.05,0.25,0.05,0.1,0.15,FALSE,0.100814815,0.14503177,0.22304392,0.960073835,0.575348217,0.887748056,0.801995622,0.213392217,79,0.994791667,0.992827004,0.035574602,0.279969693,0.05709361
156,10,90,150,0.1,0.05,0.25,0.05,0.3,0.15,FALSE,0.295481481,0.156353004,0.107423524,0.934512499,0.569334272,0.969833403,0.956516197,0.096621429,149,0.998386083,0.998062536,0.012356098,0.248494849,0.065781541
157,10,90,150,0.1,0.05,0.25,0.05,0.6,0.15,FALSE,0.576592593,0.15976071,0.094412309,0.938400407,0.609043362,0.980782096,0.972554831,0.0579722,150,0.999199254,0.998333333,0.01438524,0.268122161,0.068695381
158,10,90,150,0.1,0.05,0.25,0.05,0.4,0.15,FALSE,0.405037037,0.147784964,0.080357831,0.922864998,0.572184554,0.98164289,0.965509704,0.085699565,150,0.998677976,0.998024264,0.012483691,0.238754227,0.069025209
159,10,90,150,0.1,0.05,0.25,0.05,0.5,0.15,FALSE,0.49437037,0.127174086,0.054164059,0.929457625,0.568016822,0.989110633,0.987760869,0.02717915,150,0.998770024,0.998864594,0.006450008,0.250160638,0.068917453
160,10,90,150,0.1,0.05,0.25,0.05,0.7,0.15,FALSE,0.705777778,0.15886915,0.111574823,0.935424667,0.56666858,0.964432901,0.944115426,0.107294273,147,0.998209161,0.998045322,0.011496759,0.249963634,0.065675857
161,10,90,150,0.1,0.05,0.25,0.05,0.9,0.15,FALSE,0.905481481,0.148774911,0.24984035,0.950943427,0.593394348,0.898690805,0.796217176,0.214033022,77,0.994818653,0.995442058,0.021470873,0.246596529,0.056009052
162,10,90,150,0.1,0.05,0.25,0.05,0.8,0.15,FALSE,0.804148148,0.149745256,0.132605107,0.947470865,0.530092593,0.940895062,0.902065584,0.153418549,134,0.998611111,0.998505847,0.010191197,0.264146106,0.06219585
163,10,90,150,0.1,0.05,0.25,0.05,0.1,0.2,FALSE,0.103185185,0.203011288,0.437804427,0.957079973,0.749370327,0.936216057,0.822309826,0.208235286,55,0.989285714,0.991147559,0.026685452,0.259454887,0.054943679
164,10,90,150,0.1,0.05,0.25,0.05,0.2,0.2,FALSE,0.187185185,0.183586753,0.21244613,0.943519642,0.596848485,0.944484848,0.873904166,0.183405046,121,0.997848485,0.998863636,0.007414638,0.246966115,0.060424159
165,10,90,150,0.1,0.05,0.25,0.05,0.4,0.2,FALSE,0.420518519,0.225548325,0.199579777,0.929423603,0.66326053,0.981774668,0.958520206,0.100763891,149,0.998703481,0.998417581,0.009486263,0.24325271,0.067031754
166,10,90,150,0.1,0.05,0.25,0.05,0.3,0.2,FALSE,0.34,0.216407903,0.199516217,0.942358287,0.657378246,0.977805716,0.950230831,0.115745531,144,0.999260355,0.998980978,0.010560535,0.264281197,0.065362203
167,10,90,150,0.1,0.05,0.25,0.05,0.8,0.2,FALSE,0.775925926,0.21795461,0.264556542,0.93740698,0.630919148,0.949519231,0.906287825,0.156482141,120,0.993925765,0.991396631,0.049363125,0.238631214,0.061663207
168,10,90,150,0.1,0.05,0.25,0.05,0.6,0.2,FALSE,0.569111111,0.20630492,0.164074208,0.927626685,0.63323781,0.979638706,0.967156664,0.078112351,149,0.998210045,0.998344236,0.00883377,0.239337201,0.066851756
169,10,90,150,0.1,0.05,0.25,0.05,0.5,0.2,FALSE,0.503555556,0.20186109,0.153416425,0.927417139,0.660682093,0.988894861,0.981404454,0.051672665,149,0.999755382,0.999832215,0.00204808,0.242446199,0.06782579
170,10,90,150,0.1,0.05,0.25,0.05,0.7,0.2,FALSE,0.700814815,0.199448642,0.180375971,0.93263927,0.601945912,0.968290261,0.942430957,0.111666686,140,0.997100249,0.998002076,0.009661521,0.242865106,0.065269707
171,10,90,150,0.1,0.05,0.25,0.05,0.9,0.2,FALSE,0.920074074,0.163353581,0.3548235,0.951137004,0.621739218,0.9,0.788903639,0.208797543,51,0.986567164,0.983310236,0.072035942,0.239411216,0.054264149
172,10,90,150,0.1,0.05,0.25,0.05,0.3,0.25,FALSE,0.292,0.251985635,0.298719739,0.942793518,0.695146595,0.972132467,0.927562802,0.140706257,127,0.998537042,0.999299687,0.004063446,0.252521845,0.062203279
173,10,90,150,0.1,0.05,0.25,0.05,0.1,0.25,FALSE,0.135481481,0.285866414,0.69104239,0.962446733,0.884709998,0.964372807,0.833835509,0.213094695,38,0.996240602,0.998642439,0.005855156,0.271778191,0.053684649
174,10,90,150,0.1,0.05,0.25,0.05,0.4,0.25,FALSE,0.375185185,0.245885579,0.249124902,0.933882791,0.697039216,0.985980392,0.960545054,0.100950168,139,0.99927451,0.999820144,0.002120472,0.245812164,0.065405526
175,10,90,150,0.1,0.05,0.25,0.05,0.2,0.25,FALSE,0.199555556,0.254666872,0.398240242,0.949294174,0.738073639,0.949136473,0.877337882,0.1881419,95,0.996168922,0.997152441,0.012100399,0.253453941,0.05857706
176,10,90,150,0.1,0.05,0.25,0.05,0.5,0.25,FALSE,0.505259259,0.244467142,0.230148819,0.923160189,0.672086212,0.985934649,0.964931298,0.083065785,145,0.998509268,0.99812093,0.014338788,0.229720812,0.066275796
177,10,90,150,0.1,0.05,0.25,0.05,0.6,0.25,FALSE,0.606666667,0.267844775,0.29217998,0.938288671,0.718534177,0.98332634,0.947394163,0.121696621,142,0.998557075,0.998822809,0.005866875,0.251687371,0.064546937
178,10,90,150,0.1,0.05,0.25,0.05,0.7,0.25,FALSE,0.700888889,0.239332072,0.264556433,0.931580498,0.692972038,0.973473812,0.92927015,0.142871728,132,0.999162479,0.999696484,0.00245834,0.232935992,0.063127176
179,10,90,150,0.1,0.05,0.25,0.05,0.8,0.25,FALSE,0.825407407,0.239366055,0.389754327,0.950451345,0.700418787,0.937335784,0.839332788,0.198246828,91,0.99760792,0.998183463,0.008055132,0.255478774,0.058331858
180,10,90,150,0.1,0.05,0.25,0.05,0.9,0.25,FALSE,0.859185185,0.305395176,0.76432421,0.962885156,0.933518664,0.975982169,0.822372495,0.216751817,34,0.998305085,0.99947479,0.003062475,0.271444332,0.053292654
181,10,90,150,0.1,0.05,0.3,0.05,0.1,0.05,FALSE,0.109407407,0.061234526,0.02766928,0.961543262,0.5,0.857003775,0.827879594,0.194067166,130,0.998762017,0.999205128,0.00750313,0.293851639,0.058766513
182,10,90,150,0.1,0.05,0.3,0.05,0.5,0.05,FALSE,0.492666667,0.064913947,0.005810464,0.943000793,0.512864763,0.989131771,0.989374441,0.019638727,150,0.998760217,0.99890943,0.00693915,0.288512117,0.070932038
183,10,90,150,0.1,0.05,0.3,0.05,0.2,0.05,FALSE,0.207777778,0.069844115,0.018726696,0.951620783,0.5,0.954069773,0.947549913,0.094974341,148,0.998020288,0.997950792,0.013949974,0.283483811,0.063918374
184,10,90,150,0.1,0.05,0.3,0.05,0.3,0.05,FALSE,0.302222222,0.069430647,0.011876513,0.942283519,0.5,0.970628008,0.967171896,0.070641951,149,0.997775757,0.998056589,0.010097733,0.274174729,0.067855733
185,10,90,150,0.1,0.05,0.3,0.05,0.4,0.05,FALSE,0.412296296,0.079199185,0.014936901,0.949717087,0.505285741,0.988170427,0.987820104,0.023958572,150,0.999580889,0.999555556,0.003955695,0.304759068,0.070124492
186,10,90,150,0.1,0.05,0.3,0.05,0.6,0.05,FALSE,0.609333333,0.066206215,0.007382147,0.940043405,0.5,0.985161103,0.985037054,0.030624096,150,0.998827875,0.998935673,0.006602229,0.27696377,0.069946742
187,10,90,150,0.1,0.05,0.3,0.05,0.9,0.05,FALSE,0.903333333,0.057982057,0.027686812,0.967472046,0.5,0.811704835,0.788417108,0.209411021,135,0.997455471,0.995061728,0.045259253,0.31560002,0.057869028
188,10,90,150,0.1,0.05,0.3,0.05,0.7,0.05,FALSE,0.694592593,0.064733808,0.008737257,0.958173487,0.5,0.972701933,0.971235883,0.058973568,150,0.998611474,0.998734702,0.008078936,0.324405281,0.067778456
189,10,90,150,0.1,0.05,0.3,0.05,0.1,0.1,FALSE,0.097111111,0.106367262,0.119138297,0.962951433,0.5,0.876237624,0.786324613,0.216316573,104,0.993811881,0.992748397,0.050499778,0.29082329,0.057044358
190,10,90,150,0.1,0.05,0.3,0.05,0.2,0.1,FALSE,0.191407407,0.105849676,0.061934171,0.959497235,0.5,0.924197024,0.894660707,0.1438252,146,0.999373434,0.999143836,0.010345074,0.304346947,0.062530143
191,10,90,150,0.1,0.05,0.3,0.05,0.8,0.05,FALSE,0.79237037,0.065578197,0.01519289,0.958582003,0.5,0.950121655,0.94491354,0.098295321,150,0.993917275,0.994693122,0.025986764,0.309836715,0.064403993
192,10,90,150,0.1,0.05,0.3,0.05,0.4,0.1,FALSE,0.400666667,0.101151134,0.031838489,0.94620134,0.531495814,0.990197536,0.987492947,0.033914675,150,0.999479181,0.999619048,0.003334018,0.293988607,0.070101038
193,10,90,150,0.1,0.05,0.3,0.05,0.3,0.1,FALSE,0.295851852,0.100545753,0.037821063,0.951828187,0.516463415,0.975974429,0.967974355,0.080454613,149,0.999152542,0.998961329,0.008961531,0.296836241,0.066778112
194,10,90,150,0.1,0.05,0.3,0.05,0.6,0.1,FALSE,0.606,0.121468287,0.051228202,0.957553219,0.540112406,0.986349604,0.983624103,0.03470535,150,0.99887122,0.998690476,0.008270606,0.329660398,0.069407707
195,10,90,150,0.1,0.05,0.3,0.05,0.5,0.1,FALSE,0.497555556,0.111460078,0.039000353,0.946665989,0.572704425,0.986063052,0.985601542,0.031131677,150,0.998992951,0.999016534,0.006248979,0.295068783,0.070036914
196,10,90,150,0.1,0.05,0.3,0.05,0.7,0.1,FALSE,0.684592593,0.106447907,0.041812262,0.955746541,0.503543146,0.977787545,0.972206218,0.070540911,150,0.999821365,0.999791667,0.002551552,0.313424285,0.067442691
197,10,90,150,0.1,0.05,0.3,0.05,0.9,0.1,FALSE,0.906740741,0.087487998,0.080241142,0.965454236,0.5,0.849728261,0.790272241,0.204039707,103,0.991891892,0.994492603,0.028923259,0.304212984,0.057545226
198,10,90,150,0.1,0.05,0.3,0.05,0.8,0.1,FALSE,0.805777778,0.105626924,0.060821884,0.963341436,0.511235011,0.934320347,0.917937899,0.130823102,147,0.996679947,0.997437936,0.017220819,0.327260803,0.063839812
199,10,90,150,0.1,0.05,0.3,0.05,0.5,0.15,FALSE,0.500148148,0.155896009,0.087006949,0.951803726,0.616884794,0.989140097,0.98427932,0.04547807,150,0.999507632,0.999345238,0.005860488,0.306537077,0.068978865
200,10,90,150,0.1,0.05,0.3,0.05,0.4,0.15,FALSE,0.390888889,0.15383662,0.089210463,0.960989041,0.584506772,0.986512937,0.977646294,0.055146959,150,0.998647081,0.998564383,0.008237531,0.339139724,0.06833021
201,10,90,150,0.1,0.05,0.3,0.05,0.2,0.15,FALSE,0.20037037,0.165813959,0.162094863,0.963464787,0.569113285,0.939847799,0.887616253,0.1779695,133,0.99936143,0.998746867,0.014451833,0.320433243,0.062398689
202,10,90,150,0.1,0.05,0.3,0.05,0.1,0.15,FALSE,0.101111111,0.151948976,0.245217347,0.968034971,0.591198221,0.919765474,0.80989196,0.21904991,78,0.988940232,0.989014573,0.042190919,0.30996243,0.056324985
203,10,90,150,0.1,0.05,0.3,0.05,0.3,0.15,FALSE,0.280666667,0.155674983,0.11005314,0.949213644,0.548996195,0.963434027,0.932985028,0.128354529,147,0.995678637,0.997038012,0.012136717,0.283677434,0.065616994
204,10,90,150,0.1,0.05,0.3,0.05,0.6,0.15,FALSE,0.623259259,0.15153178,0.087588766,0.948931518,0.567604795,0.984601835,0.977605821,0.05242347,149,0.998371336,0.99833196,0.009340764,0.293368086,0.06805686
205,10,90,150,0.1,0.05,0.3,0.05,0.7,0.15,FALSE,0.703111111,0.1556201,0.105991817,0.950806845,0.547586521,0.972454339,0.961081601,0.080414452,147,0.998758278,0.998462847,0.011896587,0.29087611,0.066162856
206,10,90,150,0.1,0.05,0.3,0.05,0.8,0.15,FALSE,0.783925926,0.155323875,0.132656853,0.962060833,0.541764412,0.951502704,0.903472577,0.16268794,137,0.998655128,0.998226405,0.014985126,0.316418723,0.06283546
207,10,90,150,0.1,0.05,0.3,0.05,0.9,0.15,FALSE,0.895185185,0.164806506,0.280929125,0.965800655,0.638150055,0.910025707,0.806296992,0.217802502,77,0.994858612,0.996858289,0.01473953,0.300370542,0.056522646
208,10,90,150,0.1,0.05,0.3,0.05,0.1,0.2,FALSE,0.116148148,0.233337192,0.52320036,0.968246707,0.811883418,0.941833999,0.81330248,0.22021178,56,0.990877079,0.994824263,0.017102765,0.300257066,0.054374416
209,10,90,150,0.1,0.05,0.3,0.05,0.5,0.2,FALSE,0.489703704,0.206036568,0.160354752,0.960814462,0.657044354,0.988377282,0.971096152,0.079285494,149,0.999751738,0.999802606,0.002409506,0.32990826,0.066624863
210,10,90,150,0.1,0.05,0.3,0.05,0.3,0.2,FALSE,0.288814815,0.215481266,0.217016452,0.950986528,0.664850524,0.961347711,0.920198711,0.152408968,143,0.998515665,0.99921278,0.005116941,0.282925874,0.064230784
211,10,90,150,0.1,0.05,0.3,0.05,0.6,0.2,FALSE,0.591555556,0.202293093,0.159842763,0.950099692,0.646556051,0.981450591,0.958110691,0.111096023,150,0.998873143,0.998974747,0.006274898,0.291932337,0.06690356
212,10,90,150,0.1,0.05,0.3,0.05,0.4,0.2,FALSE,0.399555556,0.191841554,0.143732925,0.937749367,0.628870637,0.981840925,0.967340432,0.068857409,148,0.99837456,0.99810255,0.011680474,0.262628985,0.067666101
213,10,90,150,0.1,0.05,0.3,0.05,0.2,0.2,FALSE,0.197185185,0.203874098,0.253813804,0.967895403,0.652006173,0.935648148,0.846425441,0.200601625,124,0.998765432,0.998790323,0.011429725,0.332331828,0.060525911
214,10,90,150,0.1,0.05,0.3,0.05,0.7,0.2,FALSE,0.704,0.206848044,0.196110639,0.948188839,0.629899625,0.970999301,0.932403083,0.130784098,138,0.997474747,0.998460675,0.008276953,0.277010431,0.06475307
215,10,90,150,0.1,0.05,0.3,0.05,0.8,0.2,FALSE,0.81437037,0.198313156,0.251387613,0.960433037,0.627790294,0.949001472,0.894288013,0.167702223,113,0.996966373,0.996602922,0.024431686,0.29735942,0.060355175
216,10,90,150,0.1,0.05,0.3,0.05,0.9,0.2,FALSE,0.90962963,0.174876904,0.364040222,0.96790166,0.701813916,0.935967302,0.829983251,0.215717647,53,0.99441465,0.995762204,0.015722688,0.302549364,0.055096233
217,10,90,150,0.1,0.05,0.3,0.05,0.1,0.25,FALSE,0.102518519,0.260194089,0.729211711,0.964931046,0.89329749,0.948878774,0.747363124,0.22539674,33,0.983490566,0.992024137,0.021239362,0.275618635,0.052543844
218,10,90,150,0.1,0.05,0.3,0.05,0.2,0.25,FALSE,0.205259259,0.248180709,0.369626809,0.963266101,0.722190978,0.966405119,0.907503821,0.154811817,96,0.99758162,0.993632468,0.051375975,0.306554034,0.059864231
219,10,90,150,0.1,0.05,0.3,0.05,0.4,0.25,FALSE,0.361037037,0.246364726,0.254359735,0.958287715,0.69287482,0.978884302,0.945094579,0.125617961,138,0.999299229,0.999560041,0.003698292,0.313151523,0.065333897
220,10,90,150,0.1,0.05,0.3,0.05,0.3,0.25,FALSE,0.278444444,0.264289147,0.339513871,0.957053411,0.725650931,0.978636265,0.916455554,0.162319198,128,1,1,0,0.293077046,0.062083766
